title,id,genre,release_date,budget,revenue,vote_average
The Number 23,3594,Thriller,2007,30000000,77566815,6.3
The Young and Prodigious T.S. Spivet,157841,Adventure,2013,33000000,9494789,6.7
1941,11519,Action,1979,35000000,31755742,5.6
A History of Violence,59,Drama,2005,32000000,60740827,6.9
Transporter 2,9335,Action,2005,32000000,85167639,6.2
The Quick and the Dead,12106,Action,1995,32000000,18552460,6.3
Laws of Attraction,11141,Action,2004,28000000,30016165,5.6
Repo Men,31867,Action,2010,32000000,18409891,6.2
Dragon Wars: D-War,10253,Fantasy,2007,70000000,53587404,4.0
The Incredible Burt Wonderstone,124459,Comedy,2013,30000000,27437881,5.3
Cats Don't Dance,24662,Animation,1997,32000000,3566637,7.1
The Good German,182,War,2006,32000000,5914908,5.9
Apocalypse Now,28,Drama,1979,31500000,89460381,8.0
Going the Distance,38073,Comedy,2010,32000000,42045846,6.0
Criminal,302156,Action,2016,31500000,14708696,5.7
Out of Africa,606,Drama,1985,31000000,128499205,7.0
Flight,87502,Drama,2012,31000000,161772375,6.5
Moonraker,698,Action,1979,34000000,210308099,5.9
The Grand Budapest Hotel,120467,Comedy,2014,30000000,174600318,8.0
Hearts in Atlantis,11313,Drama,2001,31000000,24185781,6.4
Arachnophobia,6488,Comedy,1990,31000000,53208180,6.2
Frequency,10559,Crime,2000,31000000,68106245,7.0
Vacation,296099,Comedy,2015,31000000,104384188,6.2
Get Shorty,8012,Comedy,1995,30250000,115101622,6.4
Chicago,1574,Action,2002,45000000,306776732,6.9
Big Daddy,9032,Comedy,1999,34200000,234801895,6.1
American Pie 2,2770,Comedy,2001,30000000,287553595,6.0
Toy Story,862,Animation,1995,30000000,373554033,7.7
Speed,1637,Action,1994,30000000,350448145,6.8
The Vow,72570,Drama,2012,30000000,196114570,7.0
Extraordinary Measures,27569,Drama,2010,31000000,15134293,6.0
Remember the Titans,10637,Drama,2000,30000000,136706683,7.4
The Hunt for Red October,1669,Action,1990,30000000,199200000,7.2
The Butler,132363,Drama,2013,25000000,115922175,7.2
DodgeBall: A True Underdog Story,9472,Comedy,2004,20000000,167722310,6.2
The Addams Family,2907,Horror,1991,30000000,191502426,6.7
Ace Ventura: When Nature Calls,9273,Crime,1995,30000000,212385533,6.1
The Princess Diaries,9880,Comedy,2001,37000000,165335153,6.5
The First Wives Club,2925,Comedy,1996,26000000,116400000,6.5
Se7en,807,Crime,1995,33000000,327311859,8.1
District 9,17654,Science Fiction,2009,30000000,210819611,7.3
The SpongeBob SquarePants Movie,11836,Animation,2004,30000000,140161792,6.7
Mystic River,322,Thriller,2003,25000000,156822020,7.6
Million Dollar Baby,70,Drama,2004,30000000,216763646,7.7
Analyze This,9535,Comedy,1999,80000000,176885658,6.4
The Notebook,11036,Romance,2004,29000000,115603229,7.7
27 Dresses,6557,Comedy,2008,30000000,160259319,6.1
Hannah Montana: The Movie,18126,Comedy,2009,35000000,155545279,6.0
The Prince of Tides,10333,Drama,1991,30000000,74787599,5.9
Legends of the Fall,4476,Adventure,1994,30000000,160638883,7.2
Up in the Air,22947,Drama,2009,25000000,163670000,6.7
About Schmidt,2755,Drama,2002,30000000,105834556,6.7
Warm Bodies,82654,Horror,2013,35000000,116980662,6.4
Looper,59967,Action,2012,30000000,47042000,6.6
Babe,9598,Fantasy,1995,30000000,254134910,6.0
Hope Springs,82696,Drama,2012,30000000,114281051,5.8
Forgetting Sarah Marshall,9870,Comedy,2008,30000000,105173115,6.4
Four Brothers,8292,Action,2005,45000000,92374674,6.7
Baby Mama,8780,Comedy,2008,30000000,63833449,5.8
Bride Wars,10521,Comedy,2009,30000000,114663461,5.9
Without a Paddle,10762,Action,2004,19000000,69631118,5.3
13 Going on 30,10096,Comedy,2004,37000000,96455697,6.3
Midnight in Paris,59436,Fantasy,2011,30000000,151119219,7.4
Blow,4133,Crime,2001,53000000,83282296,7.4
Message in a Bottle,10207,Romance,1999,80000000,118880016,5.8
Star Trek V: The Final Frontier,172,Science Fiction,1989,30000000,70200000,5.6
The Naked Gun 33⅓: The Final Insult,36593,Comedy,1994,30000000,51132598,6.3
A View to a Kill,707,Adventure,1985,30000000,152427960,6.0
The Curse of the Were-Rabbit,533,Adventure,2005,30000000,192452832,6.8
P.S. I Love You,6023,Drama,2007,30000000,156835339,6.9
Racing Stripes,6439,Comedy,2005,30000000,93772522,5.1
Atonement,4347,Drama,2007,30000000,129266061,7.4
Black Rain,4105,Action,1989,30000000,45892212,6.2
The Three Stooges,76489,Comedy,2012,30000000,54819301,4.9
Corpse Bride,3933,Romance,2005,40000000,117195061,7.2
Sicario,273481,Action,2015,30000000,84025816,7.2
Southpaw,307081,Action,2015,30000000,91709827,7.3
Drag Me to Hell,16871,Horror,2009,30000000,90810892,6.2
The Age of Adaline,293863,Fantasy,2015,25000000,65663276,7.4
Step Up 3D,41233,Drama,2010,30000000,159291809,6.6
Blue Crush,9266,Adventure,2002,25000000,51842679,5.6
Stranger Than Fiction,1262,Comedy,2006,30000000,53653224,7.1
30 Days of Night,4513,Horror,2007,30000000,75505973,6.2
The Cabin in the Woods,22970,Horror,2012,30000000,66486080,6.5
Meet the Spartans,7278,Comedy,2008,30000000,84646831,3.7
Midnight Run,9013,Adventure,1988,30000000,38413606,7.2
The Running Man,865,Action,1987,27000000,38122105,6.4
Little Shop of Horrors,10776,Horror,1986,25000000,38748395,6.6
Hanna,50456,Action,2011,30000000,63782078,6.5
Mortal Kombat: Annihilation,9823,Action,1997,30000000,51376861,3.8
Larry Crowne,59861,Comedy,2011,30000000,36160375,5.7
Carrie,133805,Drama,2013,30000000,82394288,5.8
Take the Lead,12763,Music,2006,30000000,34742066,6.6
Gridiron Gang,9766,Action,2006,30000000,41480851,6.5
9,12244,Action,2009,30000000,48428063,6.6
Side Effects,109421,Thriller,2013,30000000,63372757,6.4
Winnie the Pooh,51162,Animation,2011,30000000,14460000,6.8
Dumb and Dumberer: When Harry Met Lloyd,10152,Comedy,2003,19000000,39267515,4.1
Bulworth,9452,Comedy,1998,30000000,29202884,6.3
Virtuosity,9271,Action,1995,30000000,24048000,5.4
Sanctum,48340,Action,2011,30000000,108609310,5.8
Little Black Book,14846,Comedy,2004,35000000,22034832,5.2
The Five-Year Engagement,72207,Comedy,2012,30000000,53909751,5.7
Mr. 3000,16232,Comedy,2004,30000000,21800302,5.0
The Next Three Days,43539,Romance,2010,30000000,51148651,6.9
Ultraviolet,9920,Science Fiction,2006,30000000,31070211,4.8
Assault on Precinct 13,8978,Thriller,2005,30000000,35294470,6.0
The Replacement Killers,11702,Action,1998,30000000,19204929,6.0
Fled,18550,Action,1996,25000000,17193231,5.2
Love & Other Drugs,43347,Drama,2010,30000000,102820008,6.6
88 Minutes,3489,Crime,2007,30000000,16930884,5.7
North Country,9701,Drama,2005,35000000,25224242,6.8
The Whole Ten Yards,2122,Comedy,2004,40000000,26155781,5.5
Howard the Duck,10658,Comedy,1986,37000000,37962774,5.1
Pride and Glory,13150,Thriller,2008,30000000,31148328,6.3
The Cave,9042,Action,2005,30000000,15007991,5.1
Alex & Emma,17813,Comedy,2003,30000000,15368897,5.0
Wicker Park,11208,Drama,2004,30000000,13001257,6.7
Fright Night,58151,Horror,2011,17000000,24922237,6.0
The New World,11400,Drama,2005,30000000,30536013,6.4
Godsend,11058,Drama,2004,25000000,30114487,4.7
Hoodwinked Too! Hood VS. Evil,57089,Comedy,2011,30000000,13521829,4.8
An Unfinished Life,1947,Drama,2005,30000000,18618284,6.7
The Imaginarium of Doctor Parnassus,8054,Adventure,2009,30000000,64352607,6.3
Barney's Version,46829,Comedy,2010,30000000,8454301,7.2
Runner Runner,146238,Crime,2013,30000000,62616646,5.5
Antitrust,9989,Action,2001,30000000,18195610,5.8
Glory,9665,War,1989,18000000,26828365,7.4
Miss Potter,13967,Drama,2006,30000000,35078241,6.3
DOA: Dead or Alive,9053,Adventure,2006,21000000,480314,5.0
The Assassination of Jesse James by the Coward Robert Ford,4512,Action,2007,30000000,14711793,7.0
1911,76349,Adventure,2011,30000000,108348,5.0
Machine Gun Preacher,45610,Action,2011,30000000,2527904,6.4
Sausage Party,223702,Adventure,2016,19000000,140752617,5.6
Pitch Perfect 2,254470,Comedy,2015,29000000,287506194,6.8
Walk the Line,69,Drama,2005,28000000,186438883,7.3
Keeping the Faith,4967,Comedy,2000,30000000,37036004,5.9
Confessions of a Dangerous Mind,4912,Comedy,2002,30000000,33013805,6.6
Serving Sara,12771,Comedy,2002,29000000,16930185,5.0
The Boss,323676,Comedy,2016,29000000,78636257,5.5
Seed of Chucky,11249,Drama,2004,12000000,24829644,4.9
The Jacket,9667,Drama,2005,29000000,21126225,6.8
Aladdin,812,Animation,1992,28000000,504050219,7.4
Straight Outta Compton,277216,Drama,2015,28000000,201634991,7.7
Indiana Jones and the Temple of Doom,87,Adventure,1984,28000000,333000000,7.1
The Rugrats Movie,14444,Animation,1998,30000000,100491683,5.7
Along Came a Spider,2043,Crime,2001,60000000,105178561,6.1
Florence Foster Jenkins,315664,Comedy,2016,29000000,48902953,6.6
Once Upon a Time in Mexico,1428,Action,2003,29000000,98185582,6.2
Die Hard,562,Action,1988,28000000,140767956,7.5
Role Models,15373,Comedy,2008,28000000,92380927,6.4
The Big Short,318846,Comedy,2015,28000000,133346506,7.3
Miracle,14292,Drama,2004,28000000,64445708,7.0
Dawn of the Dead,924,Fantasy,2004,28000000,102356381,6.8
The Wedding Planner,2018,Comedy,2001,35000000,94728529,5.5
Space Pirate Captain Harlock,192577,Animation,2013,30000000,17137302,6.5
The Royal Tenenbaums,9428,Comedy,2001,21000000,71441250,7.4
Identity,2832,Mystery,2003,30000000,90259536,7.1
Last Vegas,137093,Comedy,2013,28000000,134402450,6.4
For Your Eyes Only,699,Adventure,1981,28000000,195312802,6.3
Serendipity,9778,Comedy,2001,28000000,77516304,6.6
Timecop,8831,Thriller,1994,27000000,101646581,5.5
Zoolander,9398,Comedy,2001,28000000,60780981,6.1
Safe Haven,112949,Romance,2013,28000000,97594140,6.9
Hocus Pocus,10439,Comedy,1993,28000000,39514713,6.4
No Reservations,3638,Comedy,2007,28000000,92601050,6.1
Kick-Ass,23483,Action,2010,28000000,96188903,7.1
30 Minutes or Less,62206,Action,2011,28000000,40547440,5.6
Dracula 2000,10577,Thriller,2000,28000000,33000337,4.6
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",218778,Family,2014,28000000,100654149,6.1
Pride & Prejudice,4348,Drama,2005,28000000,121147947,7.7
Blade Runner,78,Science Fiction,1982,28000000,33139618,7.9
Rob Roy,11780,Adventure,1995,28000000,31596911,6.5
3 Days to Kill,192102,Action,2014,28000000,52597999,6.0
We Own the Night,2001,Drama,2007,21000000,54926886,6.5
Winged Migration,11516,Documentary,2001,35866397,20217080,7.0
Just My Luck,10025,Comedy,2006,28000000,38159905,5.8
"Mystery, Alaska",15198,Drama,1999,28000000,8888143,6.0
The Spy Next Door,23172,Action,2010,28000000,45236543,5.5
A Simple Wish,17834,Adventure,1997,28000000,8345056,5.5
Ghosts of Mars,10016,Action,2001,28000000,14010832,4.8
Our Brand Is Crisis,10317,Comedy,2015,28000000,7002261,5.8
Pride and Prejudice and Zombies,58431,Romance,2016,28000000,16374328,5.5
Kundun,9746,Drama,1997,28000000,5684789,6.8
How to Lose Friends & Alienate People,13092,Comedy,2008,27000000,17286299,6.2
Kick-Ass 2,59859,Action,2013,28000000,60700000,6.3
Alatriste,13495,Action,2006,24000000,23321954,5.6
Brick Mansions,254473,Action,2014,28000000,68896829,5.7
Octopussy,700,Adventure,1983,27500000,187500000,6.2
Knocked Up,4964,Comedy,2007,30000000,219076518,6.2
My Sister's Keeper,10024,Drama,2009,30000000,95714875,7.1
Welcome Home Roscoe Jenkins,13490,Comedy,2008,35000000,43650785,5.7
A Passage to India,15927,Drama,1984,8000000,27187653,6.9
Notes on a Scandal,1259,Drama,2006,15000000,49469904,6.9
Rendition,5125,Drama,2007,27500000,24748670,6.2
Star Trek VI: The Undiscovered Country,174,Science Fiction,1991,27000000,96900000,6.7
Kiss the Girls,9437,Drama,1997,27000000,60527873,6.2
The Blues Brothers,525,Music,1980,27000000,115229890,7.5
The Sisterhood of the Traveling Pants 2,10188,Adventure,2008,27000000,44352417,6.0
About a Boy,245,Drama,2002,27000000,129000000,6.6
Lake Placid,9825,Horror,1999,27000000,56870414,5.5
Lucky Number Slevin,186,Drama,2006,27000000,56308881,7.4
The Right Stuff,9549,Drama,1983,27000000,21500000,7.3
Anonymous,61891,Drama,2011,30000000,15395087,6.3
The NeverEnding Story,34584,Drama,1984,27000000,20158808,7.0
Dark City,2666,Mystery,1998,27000000,27200316,7.2
Return to Oz,13155,Adventure,1985,25000000,11137801,6.7
The Newton Boys,42807,Crime,1998,27000000,76000000,5.9
Case 39,28355,Horror,2009,27000000,29000000,6.1
Suspect Zero,8080,Crime,2004,27000000,13000000,5.5
Spy Kids: All the Time in the World,56288,Family,2011,27000000,85564310,4.4
Money Monster,303858,Thriller,2016,27000000,93282604,6.5
Mindhunters,16617,Mystery,2004,27000000,21148829,6.3
What Just Happened,8944,Comedy,2008,25000000,6673422,5.2
Paul Blart: Mall Cop,14560,Action,2009,26000000,183293131,5.2
Freaky Friday,10330,Comedy,2003,26000000,110230332,6.0
The 40 Year Old Virgin,6957,Comedy,2005,26000000,109449237,6.2
Shakespeare in Love,1934,Romance,1998,25000000,289317794,6.8
A Walk Among the Tombstones,169917,Crime,2014,28000000,53181600,6.2
Kindergarten Cop,951,Comedy,1990,15000000,201957688,5.8
Pineapple Express,10189,Action,2008,27000000,101624843,6.6
Ever After: A Cinderella Story,9454,Drama,1998,26000000,65705772,6.8
Open Range,2055,Western,2003,22000000,68296293,7.0
Flatliners,1551,Drama,1990,26000000,61489265,6.3
A Bridge Too Far,5902,Drama,1977,22000000,50750000,6.9
Red Eye,11460,Horror,2005,26000000,57891803,6.2
Final Destination 2,9358,Horror,2003,26000000,90426405,5.9
"O Brother, Where Art Thou?",134,Action,2000,26000000,71868327,7.3
Legion,22894,Horror,2010,26000000,67918658,5.2
Pain & Gain,134374,Thriller,2013,25000000,86175291,6.1
Clockstoppers,15028,Adventure,2002,26000000,38793283,4.9
Brothers,7445,Drama,2009,26000000,43318349,6.8
Agent Cody Banks 2: Destination London,17047,Comedy,2004,26000000,28818995,5.2
New Year's Eve,62838,Comedy,2011,56000000,142044638,5.7
Original Sin,2057,Drama,2001,42000000,35402320,5.8
The Raven,70436,Crime,2012,26000000,29657751,6.1
Welcome to Mooseport,16784,Comedy,2004,30000000,14000000,4.8
Highlander: The Final Dimension,8011,Action,1994,26000000,36800000,4.5
Flipper,36355,Adventure,1996,25530000,20080020,5.3
Self/less,238615,Science Fiction,2015,26000000,30523226,6.3
The Constant Gardener,1985,Drama,2005,25000000,82466670,6.8
The Passion of the Christ,615,Drama,2004,30000000,611899420,6.9
Mrs. Doubtfire,788,Comedy,1993,25000000,441286195,7.0
Rain Man,380,Drama,1988,25000000,412800000,7.6
Gran Torino,13223,Drama,2008,33000000,269958228,7.8
W.,10523,Drama,2008,25100000,29506464,6.1
Taken,8681,Action,2008,25000000,226830568,7.2
The Best of Me,239571,Drama,2014,26000000,35926213,7.2
The Bodyguard,619,Thriller,1992,25000000,411006740,6.1
Schindler's List,424,Drama,1993,22000000,321365567,8.3
The Help,50014,Drama,2011,25000000,124272124,7.8
The Fifth Estate,162903,Drama,2013,28000000,8555008,5.7
Freddy vs. Jason,6466,Horror,2003,30000000,114908830,5.8
Jimmy Neutron: Boy Genius,12589,Action,2001,25000000,80936232,5.6
Cloverfield,7191,Action,2008,25000000,170764026,6.4
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1497,Science Fiction,1991,25000000,78000000,5.8
The Untouchables,117,Crime,1987,25000000,76270454,7.6
No Country for Old Men,6977,Crime,2007,25000000,171600000,7.7
Ride Along,168530,Action,2014,25000000,153997819,6.1
Bridget Jones's Diary,634,Comedy,2001,25000000,281929795,6.5
Chocolat,392,Comedy,2000,25000000,152500343,6.8
"Legally Blonde 2: Red, White & Blonde",10327,Comedy,2003,45000000,124914842,5.1
Parental Guidance,88042,Comedy,2012,25000000,119772232,5.7
No Strings Attached,41630,Comedy,2011,25000000,147780440,6.1
Tombstone,11969,Action,1993,25000000,56505065,7.4
Romeo Must Die,2085,Action,2000,25000000,91036760,6.0
The Omen,794,Horror,1976,2800000,60922980,7.2
Final Destination 3,9286,Horror,2006,25000000,117719158,5.8
The Lucky One,77877,Drama,2012,25000000,99357138,6.8
Bridge to Terabithia,1265,Adventure,2007,60000000,137587063,7.0
Finding Neverland,866,Drama,2004,25000000,116766556,7.2
The Grey,75174,Action,2012,25000000,77278331,6.4
Hide and Seek,11096,Horror,2005,25000000,122644820,6.1
Anchorman: The Legend of Ron Burgundy,8699,Comedy,2004,26000000,90574188,6.7
GoodFellas,769,Drama,1990,25000000,46836394,8.2
Agent Cody Banks,10923,Action,2003,28000000,58795814,5.0
Nanny McPhee,11283,Fantasy,2005,25000000,122489822,6.4
Scarface,111,Action,1983,25000000,65884703,8.0
The Last Emperor,746,Drama,1987,23000000,43984230,7.4
Contraband,77866,Thriller,2012,25000000,63100000,6.1
There Will Be Blood,7345,Drama,2007,25000000,77208711,7.9
Undercover Brother,12277,Action,2002,25000000,41604473,5.5
The Sisterhood of the Traveling Pants,9779,Drama,2005,25000000,39053061,6.3
Kiss of the Dragon,2140,Action,2001,25000000,64437847,6.4
The House Bunny,12620,Romance,2008,25000000,70442940,5.6
Beauty Shop,14177,Comedy,2005,25000000,36351350,5.4
Million Dollar Arm,198185,Drama,2014,25000000,38307627,6.6
The Giver,227156,Drama,2014,25000000,66980456,6.4
Jeepers Creepers 2,11351,Horror,2003,17000000,63102666,5.5
Good Luck Chuck,10030,Comedy,2007,25000000,59192128,5.5
Cradle 2 the Grave,10623,Action,2003,25000000,56489558,5.8
The Hours,590,Drama,2002,25000000,41597830,7.0
She's the Man,9655,Comedy,2006,20000000,33889159,6.4
Mr. Bean's Holiday,1268,Family,2007,25000000,229736344,6.1
Anacondas: The Hunt for the Blood Orchid,11237,Adventure,2004,20000000,70992898,4.9
Blood Ties,190955,Thriller,2013,25500000,2415472,6.0
August Rush,5123,Drama,2007,25000000,66122026,7.1
Elizabeth,4518,Drama,1998,30000000,82150642,7.1
Bride of Chucky,11932,Horror,1998,25000000,50671850,5.5
Tora! Tora! Tora!,11165,History,1970,25485000,29548291,6.9
Spice World,6116,Adventure,1997,25000000,100000000,4.7
The Sitter,57431,Comedy,2011,25000000,34942188,5.4
The Shawshank Redemption,278,Drama,1994,25000000,28341469,8.5
Crocodile Dundee in Los Angeles,9290,Adventure,2001,21150000,39438674,4.7
Kingpin,11543,Comedy,1996,27000000,25023434,6.7
The Gambler,284536,Thriller,2014,25000000,39171130,5.7
August: Osage County,152737,Comedy,2013,25000000,74188937,6.9
Ice Princess,13374,Drama,2005,25000000,27645491,5.9
A Lot Like Love,8976,Comedy,2005,30000000,42886719,6.5
Eddie the Eagle,319888,Comedy,2016,23000000,46152800,7.2
He Got Game,9469,Drama,1998,25000000,21567853,6.7
Don Juan DeMarco,1909,Romance,1994,25000000,22200000,6.2
Dear John,22971,Drama,2010,25000000,114977104,6.6
The Losers,34813,Action,2010,25000000,23580000,6.2
Don't Be Afraid of the Dark,46261,Fantasy,2010,25000000,36993168,5.4
War,10431,Action,2007,25000000,40452643,6.0
Punch-Drunk Love,8051,Comedy,2002,25000000,17000000,6.9
EuroTrip,9352,Comedy,2004,25000000,20796847,6.5
The Greatest Game Ever Played,15487,Drama,2005,25000000,15431177,6.9
The Box,22825,Thriller,2009,30000000,33333531,5.4
The Next Best Thing,1831,Comedy,2000,25000000,24362772,4.3
My Soul to Take,43931,Drama,2010,25000000,19829957,5.2
The Girl Next Door,10591,Comedy,2004,25000000,30411183,6.3
Maximum Risk,10861,Action,1996,25000000,51702483,5.2
Legend,276907,Crime,2015,25000000,42972994,6.7
Shark Night,65055,Horror,2011,28000000,10126458,4.9
Draft Day,200505,Drama,2014,25000000,28831145,6.5
The Conspirator,60309,Crime,2010,25000000,15478800,6.2
Lords of Dogtown,9787,Drama,2005,25000000,13411957,7.0
The 33,293646,Drama,2015,25000000,24902723,6.0
Big Trouble in Little China,6978,Action,1986,25000000,11000000,7.1
Warrior,59440,Action,2011,25000000,23057115,7.7
Michael Collins,1770,Drama,1996,28000000,16900000,6.7
Stop-Loss,8988,Drama,2008,25000000,11207130,6.1
Abandon,15992,Drama,2002,25000000,10719357,4.6
Brokedown Palace,17707,Drama,1999,25000000,13000000,6.2
The Possession,77883,Horror,2012,14000000,85446075,5.8
Mrs. Winterbourne,40001,Comedy,1996,25000000,10070000,5.3
Straw Dogs,64639,Drama,2011,25000000,10324441,5.5
The Hoax,9903,Comedy,2006,25000000,11772461,6.4
The Road,20766,Adventure,2009,32000000,27635305,6.8
Sheena,24264,Action,1984,25000000,5778353,5.0
Tank Girl,9067,Action,1995,25000000,4064495,5.5
Blindness,8338,Drama,2008,25000000,19844979,6.4
BloodRayne,168705,Action,2005,25000000,2405420,3.5
Carnage,72113,Comedy,2011,25000000,27603069,7.0
Without Limits,22256,Drama,1998,25000000,777423,6.2
Me and Orson Welles,12404,Comedy,2009,25000000,2336172,6.6
The Best Offer,152742,Drama,2013,13500000,19255873,7.7
The Bad Lieutenant: Port of Call - New Orleans,11699,Drama,2009,25000000,10589102,6.0
Little White Lies,48034,Comedy,2010,25000000,48531470,7.1
Space Dogs,36696,Family,2010,25000000,6500000,6.3
The Counselor,109091,Thriller,2013,25000000,71009334,5.0
Waterloo,33157,History,1970,25000000,3052000,7.0
Dangerous Liaisons,859,Drama,1988,14000000,34670720,7.0
On the Road,83770,Adventure,2012,25000000,8784318,5.5
Star Trek IV: The Voyage Home,168,Science Fiction,1986,24000000,133000000,6.9
Rocky Balboa,1246,Drama,2006,24000000,155721132,6.5
Scream 2,4233,Horror,1997,24000000,172363301,6.1
Jane Got a Gun,174751,Action,2016,25000000,1397284,5.4
Think Like a Man Too,184098,Comedy,2014,24000000,70181428,6.4
The Whole Nine Yards,2069,Comedy,2000,41300000,106371651,6.2
Footloose,1788,Drama,1984,8200000,80035402,6.4
Old School,11635,Comedy,2003,24000000,87055349,6.6
The Fisher King,177,Comedy,1991,24000000,41895491,7.2
I Still Know What You Did Last Summer,3600,Horror,1998,65000000,40002112,5.1
Return to Me,2621,Romance,2000,24000000,36609995,6.1
Zack and Miri Make a Porno,10358,Comedy,2008,24000000,42105111,6.1
The Men Who Stare at Goats,10313,Comedy,2009,24000000,68729358,5.9
Win a Date with Tad Hamilton!,13476,Comedy,2004,17000000,16980098,5.5
Muppets from Space,10208,Fantasy,1999,24000000,16290976,5.8
The Wiz,24961,Adventure,1978,24000000,21049053,5.9
Ready to Rumble,20697,Action,2000,24000000,12372410,4.7
Play It to the Bone,20761,Comedy,1999,24000000,8434146,5.7
I Don't Know How She Does It,70868,Romance,2011,24000000,30551495,5.0
Piranha 3D,43593,Comedy,2010,24000000,83188165,5.3
Meet the Deedles,40688,Animation,1998,24000000,4562146,4.1
The Thief and the Cobbler,26672,Adventure,1993,28000000,669276,6.8
Faster,41283,Crime,2010,24000000,23081726,6.1
Howl's Moving Castle,4935,Fantasy,2004,24000000,234710455,8.2
Zombieland,19908,Comedy,2009,23600000,102391382,7.2
The Waterboy,10663,Comedy,1998,23000000,185991646,5.9
The Empire Strikes Back,1891,Adventure,1980,18000000,538400000,8.2
Bad Boys,9737,Action,1995,19000000,141407024,6.5
The Naked Gun 2½: The Smell of Fear,37137,Comedy,1991,23000000,86930411,6.6
Final Destination,9532,Horror,2000,23000000,53302314,6.4
The Ides of March,10316,Drama,2011,12500000,75993061,6.5
Pitch Black,2787,Thriller,2000,23000000,53187659,6.7
Her,152601,Romance,2013,23000000,47351251,7.9
Joy Ride,10866,Mystery,2001,23000000,36642838,6.3
Anywhere But Here,21349,Drama,1999,23000000,18653615,5.9
Haywire,70435,Action,2011,23000000,33372606,5.6
Jaws: The Revenge,580,Adventure,1987,23000000,51881013,3.5
The End of the Affair,20024,Drama,1999,23000000,10827816,6.6
Harley Davidson and the Marlboro Man,2453,Action,1991,23000000,7434726,6.1
In the Valley of Elah,6973,History,2007,23000000,29541790,6.6
Cheri,22215,Drama,2009,23000000,9366227,5.9
Vanity Fair,11632,Drama,2004,23000000,16123851,5.5
Bodyguards and Assassins,30596,Drama,2009,23000000,5837674,6.5
1408,3021,Horror,2007,25000000,94679598,6.5
Spaceballs,957,Comedy,1987,22700000,38119483,6.7
The Water Diviner,256917,War,2014,22500000,15520023,6.8
Ghost,251,Fantasy,1990,22000000,505000000,6.9
There's Something About Mary,544,Romance,1998,23000000,369884651,6.5
The Santa Clause,11395,Fantasy,1994,22000000,189833357,6.3
The Rookie,14635,Drama,2002,20000000,75597042,6.5
The Game Plan,13680,Comedy,2007,22000000,147880543,6.0
The Bridges of Madison County,688,Drama,1995,24000000,182016617,7.3
The Animal,11090,Action,2001,22000000,84772742,4.6
Gandhi,783,Drama,1982,22000000,77737889,7.4
The Hundred-Foot Journey,228194,Drama,2014,22000000,88880821,7.3
The Net,1642,Crime,1995,22000000,110627965,5.6
I Am Sam,10950,Drama,2001,22000000,92542418,7.2
Son of God,235260,Drama,2014,22000000,67800064,5.9
Underworld,277,Fantasy,2003,22000000,95708457,6.6
Derailed,8999,Drama,2005,22000000,57479076,6.1
The Informant!,11323,Drama,2009,22000000,35424826,6.0
Deuce Bigalow: European Gigolo,11453,Comedy,2005,22000000,22400154,4.7
Delivery Man,146239,Comedy,2013,26000000,51164106,6.2
Saving Silverman,10878,Comedy,2001,22000000,19351569,5.4
Diary of a Wimpy Kid: Dog Days,82650,Comedy,2012,22000000,77112176,6.0
Jay and Silent Bob Strike Back,2294,Comedy,2001,22000000,33788161,6.4
The Glass House,2176,Drama,2001,30000000,23619609,5.4
"Hail, Caesar!",270487,Comedy,2016,22000000,63647656,5.7
Homefront,204082,Action,2013,22000000,43058898,6.4
The Little Vampire,24100,Family,2000,22000000,13555988,6.1
RoboCop 3,5550,Action,1993,22000000,10696210,4.2
The Transporter Refueled,287948,Thriller,2015,25000000,72629670,5.2
Black Book,9075,Drama,2006,21000000,26193068,7.2
Joyeux Noël,11661,Romance,2005,22000000,17709155,7.2
Hit & Run,109513,Action,2012,2000000,14400000,5.5
Before I Go to Sleep,204922,Mystery,2014,22000000,15447154,6.2
Sorcerer,38985,Action,1977,22000000,12000000,7.4
Stone,44113,Drama,2010,22000000,9479718,5.2
Out of the Furnace,164457,Thriller,2013,22000000,15400000,6.5
Michael Clayton,4566,Drama,2007,25000000,92991835,6.5
Underdogs,153158,Animation,2013,22000000,24000000,6.0
To Rome with Love,81836,Romance,2012,17000000,73244881,5.6
Firefox,10724,Science Fiction,1982,18000000,70687344,5.5
Teenage Mutant Ninja Turtles III,1499,Action,1993,21000000,42000000,5.1
Hardball,20857,Comedy,2001,32000000,40222729,6.3
Silver Linings Playbook,82693,Drama,2012,21000000,205738714,6.9
Freedom Writers,1646,Crime,2007,21000000,41170784,7.5
The Transporter,4108,Action,2002,21000000,43928932,6.6
Never Back Down,8456,Drama,2008,20000000,41627431,6.4
The Rage: Carrie 2,7341,Horror,1999,21000000,17762705,5.1
Away We Go,19255,Drama,2009,17000000,14899417,6.7
Swing Vote,10187,Drama,2008,21000000,17600000,5.8
Moonlight Mile,31005,Romance,2002,21000000,10011050,6.5
The Beaver,50780,Drama,2011,21000000,970816,6.3
The Best Little Whorehouse in Texas,16363,Comedy,1982,35000000,69701637,5.9
eXistenZ,1946,Action,1999,15000000,2856712,6.7
Raiders of the Lost Ark,85,Adventure,1981,18000000,389925971,7.7
Home Alone 2: Lost in New York,772,Comedy,1992,18000000,358991681,6.3
